DEPTH,AC,CNL,DEN,GR,SP,RT,label
1905,284.562,31.216,2.502,127.213,77.246,25.897,2
1905.125,282.502,30.955,2.506,124.55,77.174,26.526,2
1905.25,280.196,30.687,2.514,122.778,77.106,27.177,2
1905.375,277.982,30.536,2.524,121.889,77.065,27.732,2
1905.5,276.274,30.353,2.535,122.338,77.068,28.114,2
1905.625,275.405,30.117,2.544,123.705,77.134,28.278,2
1905.75,275.544,29.74,2.55,125.747,77.278,28.214,2
1905.875,276.635,29.479,2.553,127.371,77.506,28.013,3
1906,278.381,29.516,2.553,128.486,77.81,27.799,3
1906.125,280.367,29.761,2.551,129.469,78.184,27.538,3
1906.25,282.204,30.137,2.55,130.688,78.597,27.175,3
1906.375,283.621,30.401,2.548,131.877,79.032,26.779,3
1906.5,284.481,30.486,2.548,132.893,79.471,26.387,3
1906.625,284.753,30.395,2.548,133.704,79.881,26.02,3
1906.75,284.455,30.202,2.548,134.431,80.241,25.782,0
1906.875,283.593,29.865,2.549,134.488,80.553,25.731,3
1907,282.171,29.514,2.549,133.609,80.807,25.83,3
1907.125,280.237,29.025,2.548,132.504,81.015,25.99,3
1907.25,277.822,28.709,2.547,131.794,81.164,26.07,3
1907.375,274.936,28.486,2.546,130.871,81.267,26.013,3
1907.5,271.572,28.185,2.547,129.816,81.365,25.839,3
1907.625,267.655,27.71,2.551,128.893,81.455,25.466,3
1907.75,263.143,27.179,2.56,128.253,81.547,24.861,3
1907.875,258.142,26.223,2.574,127.369,81.653,24.154,3
1908,252.984,25.027,2.591,126.503,81.741,23.403,3
1908.125,248.216,24.001,2.608,125.388,81.818,22.591,3
1908.25,244.412,23.345,2.625,125.036,81.879,21.822,3
1908.375,241.928,22.859,2.64,125.744,81.881,21.219,3
1908.5,240.785,22.77,2.651,126.781,81.861,20.773,3
1908.625,240.562,22.866,2.658,128.289,81.807,20.406,3
1908.75,240.591,23.042,2.663,130.594,81.731,20.069,3
1908.875,240.253,23.274,2.666,132.802,81.677,19.739,2
1909,239.159,23.535,2.67,134.509,81.651,19.394,2
1909.125,237.333,23.531,2.672,135.814,81.661,19.023,2
1909.25,235.131,23.332,2.672,135.743,81.729,18.678,2
1909.375,232.999,23.068,2.672,134.201,81.851,18.404,2
1909.5,231.277,22.829,2.67,131.41,82.031,18.141,2
1909.625,230.066,22.636,2.665,127.702,82.24,17.866,2
1909.75,229.254,22.44,2.66,124.186,82.458,17.657,2
1909.875,228.609,22.174,2.659,121.056,82.657,17.524,2
1910,227.922,21.961,2.659,118.73,82.831,17.44,2
1910.125,227.163,21.58,2.66,117.625,82.99,17.429,2
1910.25,226.552,21.137,2.662,117.424,83.16,17.459,2
1910.375,226.517,20.781,2.662,117.663,83.342,17.479,2
1910.5,227.553,20.8,2.658,117.918,83.54,17.511,2
1910.625,230.002,21.008,2.648,117.639,83.782,17.58,2
1910.75,233.913,21.471,2.636,117.602,84.08,17.705,2
1910.875,238.975,21.994,2.624,117.86,84.401,17.896,2
1911,244.553,22.939,2.614,118.062,84.747,18.12,2
1911.125,249.852,24.071,2.606,118.638,85.061,18.342,3
1911.25,254.249,25.13,2.602,120.738,85.34,18.522,2
1911.375,257.438,26.094,2.599,122.719,85.579,18.6,2
1911.5,259.511,26.862,2.597,124.533,85.748,18.572,3
1911.625,260.895,27.25,2.596,125.86,85.879,18.483,3
1911.75,262.154,27.347,2.593,127.014,86.021,18.369,3
1911.875,263.696,27.308,2.59,127.313,86.134,18.287,3
1912,265.679,27.276,2.585,128.213,86.209,18.27,3
1912.125,268.023,27.499,2.58,129.033,86.238,18.308,2
1912.25,270.392,28.012,2.574,130.483,86.222,18.41,2
1912.375,272.373,28.492,2.569,131.939,86.152,18.567,2
1912.5,273.612,28.867,2.569,133.591,86.021,18.742,2
1912.625,273.963,29.035,2.571,134.145,85.818,18.942,2
1912.75,273.456,28.878,2.576,134.152,85.556,19.179,2
1912.875,272.34,28.484,2.582,133.276,85.26,19.423,2
1913,271.031,28.084,2.589,132.091,84.969,19.667,2
1913.125,269.967,27.639,2.593,130.853,84.69,19.939,2
1913.25,269.442,27.447,2.593,129.862,84.452,20.257,2
1913.375,269.504,27.558,2.587,128.675,84.259,20.616,2
1913.5,269.901,27.645,2.579,127.457,84.103,21.029,2
1913.625,270.131,27.708,2.57,125.914,83.971,21.476,2
1913.75,269.67,27.574,2.564,123.884,83.879,21.911,2
1913.875,268.175,27.08,2.564,121.364,83.834,22.291,2
1914,265.645,26.447,2.571,118.86,83.84,22.591,2
1914.125,262.428,25.52,2.58,116.891,83.885,22.804,2
1914.25,259.095,24.732,2.59,116.158,83.974,22.917,2
1914.375,256.257,24.164,2.599,116.548,84.103,22.909,2
1914.5,254.381,24.163,2.603,117.344,84.268,22.777,2
1914.625,253.633,24.496,2.6,118.238,84.458,22.534,2
1914.75,253.881,25.165,2.595,119.019,84.636,22.169,2
1914.875,254.815,25.799,2.59,119.587,84.787,21.696,2
1915,256.051,26.541,2.587,119.458,84.901,21.188,1
1915.125,257.274,26.92,2.587,119.929,84.991,20.699,1
1915.25,258.355,27.34,2.593,120.58,85.049,20.255,1
1915.375,259.391,27.675,2.602,121.522,85.082,19.903,1
1915.5,260.581,27.812,2.612,122.205,85.076,19.688,1
1915.625,262.125,27.863,2.618,122.675,85.04,19.614,1
1915.75,264.127,28.174,2.619,122.74,84.981,19.7,1
1915.875,266.467,28.326,2.616,122.64,84.902,19.998,1
1916,268.854,28.419,2.609,122.268,84.75,20.523,1
1916.125,270.964,28.409,2.598,122.467,84.537,21.219,1
1916.25,272.598,28.381,2.587,123.345,84.314,21.989,1
1916.375,273.732,28.451,2.579,124.669,84.09,22.759,1
1916.5,274.557,28.421,2.572,127.21,83.85,23.464,1
1916.625,275.386,28.589,2.566,130.429,83.624,24.02,1
1916.75,276.478,28.73,2.562,133.3,83.449,24.407,1
1916.875,277.922,28.841,2.559,135.163,83.339,24.682,1
1917,279.621,28.767,2.556,136.266,83.315,24.837,1
1917.125,281.323,29.034,2.555,136.546,83.338,24.786,1
1917.25,282.739,28.861,2.555,135.169,83.4,24.536,1
1917.375,283.734,28.826,2.558,132.978,83.493,24.196,1
1917.5,284.337,29.109,2.562,130.909,83.599,23.795,1
1917.625,284.717,29.561,2.563,128.42,83.694,23.345,1
1917.75,285.122,29.595,2.563,126.071,83.769,23.013,1
1917.875,285.758,29.786,2.561,124.632,83.795,22.905,1
1918,286.74,30.041,2.556,123.689,83.804,22.931,1
1918.125,288.068,30.451,2.546,123.25,83.792,23.065,1
1918.25,289.609,30.407,2.537,123.969,83.772,23.374,1
1918.375,291.178,30.424,2.531,124.81,83.715,23.821,1
1918.5,292.601,30.458,2.526,125.395,83.613,24.348,1
1918.625,293.756,30.601,2.522,125.812,83.51,24.984,1
1918.75,294.614,30.481,2.519,125.775,83.413,25.723,1
1918.875,295.211,30.533,2.518,125.162,83.315,26.515,1
1919,295.623,30.827,2.517,123.841,83.226,27.343,1
1919.125,295.874,30.944,2.515,122.448,83.168,28.149,1
1919.25,295.941,31.088,2.514,121.379,83.153,28.854,1
1919.375,295.77,31.156,2.515,120.264,83.171,29.51,1
1919.5,295.313,31.363,2.517,118.941,83.19,30.17,1
1919.625,294.567,31.219,2.52,118.487,83.23,30.743,1
1919.75,293.606,31.279,2.524,118.863,83.277,31.199,1
1919.875,292.504,30.91,2.528,119.012,83.346,31.606,1
1920,291.27,30.547,2.532,118.605,83.43,31.967,2
1920.125,289.86,29.942,2.535,118.03,83.54,32.257,2
1920.25,288.159,29.404,2.537,116.859,83.675,32.511,2
1920.375,286.033,28.924,2.54,115.072,83.806,32.652,2
1920.5,283.43,28.522,2.543,113.333,83.878,32.559,3
1920.625,280.455,28.298,2.548,111.678,83.92,32.298,2
1920.75,277.297,28.24,2.553,110.066,83.899,32.001,2
1920.875,274.157,28.272,2.56,108.462,83.771,31.712,2
1921,271.206,28.233,2.567,107.253,83.523,31.458,2
1921.125,268.611,28.308,2.574,106.39,83.167,31.25,2
1921.25,266.522,27.874,2.581,105.618,82.784,31.021,2
1921.375,265.15,27.537,2.587,105.148,82.389,30.677,2
1921.5,264.751,27.1,2.59,104.674,81.948,30.256,2
1921.625,265.525,26.664,2.591,104.034,81.487,29.967,2
1921.75,267.484,26.426,2.588,103.672,81.035,29.92,2
1921.875,270.389,26.625,2.581,104.281,80.615,30.061,2
1922,273.749,26.889,2.572,105.335,80.219,30.375,2
1922.125,276.942,27.209,2.562,107.162,79.819,30.822,2
1922.25,279.51,27.671,2.553,109.58,79.432,31.263,2
1922.375,281.291,27.928,2.546,111.872,79.055,31.622,2
1922.5,282.478,28.02,2.541,114.321,78.659,31.976,2
1922.625,283.505,27.889,2.538,116.774,78.282,32.427,2
1922.75,284.856,27.562,2.533,118.585,77.891,32.954,2
1922.875,286.855,27.145,2.527,119.901,77.504,33.549,2
1923,289.52,26.702,2.52,120.709,77.118,34.238,2
1923.125,292.656,26.31,2.514,121.322,76.727,34.867,2
1923.25,295.983,26.109,2.509,122.23,76.335,35.323,2
1923.375,299.296,26.222,2.506,123.748,75.944,35.704,2
1923.5,302.547,26.62,2.507,125.226,75.489,36.017,2
1923.625,305.823,27.172,2.508,127.413,74.963,36.241,2
1923.75,309.223,28.159,2.51,130.633,74.326,36.557,2
1923.875,312.756,29.381,2.51,134.315,73.559,37.074,2
1924,316.35,30.77,2.508,137.084,72.675,37.776,2
1924.125,319.777,32.266,2.503,139.23,71.651,38.66,2
1924.25,322.76,33.988,2.494,141.093,70.529,39.642,2
1924.375,325.046,35.247,2.483,141.522,69.337,40.633,2
1924.5,326.499,35.741,2.472,140.285,68.085,41.738,2
1924.625,327.126,35.971,2.463,139.141,66.823,43.116,3
1924.75,327.021,35.744,2.455,138.232,65.565,44.856,3
1924.875,326.39,35.427,2.449,137.372,64.318,47.173,3
1925,325.463,34.918,2.444,136.508,63.13,50.018,2
1925.125,324.452,35.146,2.441,135.225,62.026,52.875,2
1925.25,323.531,35.36,2.439,133.572,61.053,55.566,2
1925.375,322.863,36.102,2.437,132.015,60.272,58.104,2
1925.5,322.518,36.936,2.436,129.512,59.671,59.985,2
1925.625,322.51,38.012,2.435,126.909,59.267,60.867,2
1925.75,322.822,38.382,2.435,125.72,59.091,61.016,2
1925.875,323.36,38.971,2.435,125.606,59.125,60.514,2
1926,323.955,38.624,2.435,125.837,59.316,59.479,2
1926.125,324.431,37.728,2.436,126.435,59.61,58.682,2
1926.25,324.62,36.288,2.44,127.413,59.951,58.849,2
1926.375,324.387,35.515,2.444,128.36,60.121,59.696,2
1926.5,323.678,34.486,2.45,129.407,60.28,60.258,2
1926.625,322.549,33.784,2.459,130.334,60.343,59.979,2
1926.75,321.135,33.385,2.467,131.81,60.192,58.79,2
1926.875,319.566,33.594,2.476,133.26,59.817,56.816,2
1927,318,33.573,2.481,134.574,59.218,54.627,2
1927.125,316.537,34.19,2.484,135.368,58.396,53.107,2
1927.25,315.181,34.858,2.483,135.639,57.511,52.662,2
1927.375,313.888,35.597,2.48,135.415,56.336,52.98,2
1927.5,312.611,36.219,2.474,134.885,54.909,53.442,2
1927.625,311.288,36.904,2.468,134.057,53.361,53.689,2
1927.75,309.906,36.889,2.461,133.148,51.745,53.786,2
1927.875,308.527,36.616,2.456,132.259,50.129,53.941,2
1928,307.208,36.076,2.452,130.888,48.542,54.244,2
1928.125,306.001,35.638,2.45,129.333,47.04,54.744,2
1928.25,304.914,34.811,2.45,127.608,45.678,55.525,2
1928.375,303.931,34.063,2.452,125.852,44.528,56.51,2
1928.5,302.976,33.218,2.457,124.444,43.616,57.417,2
1928.625,301.963,32.649,2.464,124.017,42.951,58.041,2
1928.75,300.838,31.815,2.473,124.646,42.528,58.392,2
1928.875,299.566,31.188,2.484,126.115,42.333,58.421,2
1929,298.09,30.471,2.496,127.883,42.361,57.956,2
1929.125,296.335,30.211,2.508,129.811,42.643,56.787,2
1929.25,294.286,29.837,2.52,131.901,43.151,54.952,2
1929.375,291.978,29.416,2.532,133.288,43.83,52.861,2
1929.5,289.492,29.069,2.541,133.774,44.702,50.718,2
1929.625,286.973,28.956,2.546,133.645,45.725,48.527,2
1929.75,284.655,28.859,2.547,132.768,46.903,46.639,3
1929.875,282.778,28.803,2.546,130.994,48.21,45.421,3
1930,281.579,29.076,2.541,128.875,49.571,44.551,1
1930.125,281.226,29.872,2.532,126.463,50.901,43.706,1
1930.25,281.746,30.684,2.524,124.545,52.204,43.053,1
1930.375,283.032,31.548,2.516,123.116,53.426,42.659,1
1930.5,284.919,32.323,2.509,122.271,54.535,42.369,1
1930.625,287.277,32.849,2.505,121.785,55.522,42.226,1
1930.75,289.947,33.028,2.502,121.579,56.404,42.402,1
1930.875,292.81,33.003,2.499,121.47,57.207,42.799,1
1931,295.768,33.115,2.496,121.607,57.989,43.152,1
1931.125,298.653,33.397,2.491,122.009,58.821,43.339,1
1931.25,301.215,33.624,2.486,122.817,59.702,43.406,1
1931.375,303.228,33.628,2.481,124.135,60.685,43.437,1
1931.5,304.577,33.874,2.477,125.604,61.784,43.548,0
1931.625,305.26,33.645,2.476,128.189,63.014,43.783,1
1931.75,305.376,32.865,2.476,131.22,64.404,44.015,1
1931.875,305.021,32.016,2.477,134.304,65.951,44.01,1
1932,304.208,31.162,2.482,137.403,67.603,43.559,1
1932.125,302.822,30.055,2.488,140.057,69.3,42.643,1
1932.25,300.719,29.153,2.496,141.116,70.994,41.454,1
1932.375,297.848,28.735,2.503,140.936,72.674,40.113,1
1932.5,294.386,28.651,2.511,140.017,74.331,38.603,1
1932.625,290.855,28.473,2.518,138.054,75.89,37.011,1
1932.75,287.974,28.355,2.523,135.837,77.363,35.354,1
1932.875,286.322,28.238,2.524,133.967,78.696,33.515,1
1933,286.017,28.32,2.519,132.664,79.951,31.526,1
1933.125,286.555,28.353,2.515,132.143,81.125,29.556,1
1933.25,286.966,28.232,2.514,132.395,82.2,27.673,1
1933.375,286.127,27.541,2.514,132.395,83.168,25.873,1
1933.5,283.266,26.627,2.519,131.44,84.074,24.167,1
1933.625,278.273,25.354,2.532,129.45,84.867,22.587,1
1933.75,271.653,23.756,2.552,126.408,85.602,21.201,1
1933.875,264.274,22.078,2.574,122.691,86.248,20.062,1
1934,257.045,20.964,2.596,119.32,86.792,19.143,1
1934.125,250.583,20.097,2.62,116.699,87.248,18.408,1
1934.25,245.043,19.292,2.643,114.228,87.611,17.85,1
1934.375,240.32,18.801,2.663,111.445,87.896,17.434,1
1934.5,236.219,18.467,2.678,108.728,88.141,17.105,1
1934.625,232.616,18.073,2.687,105.483,88.348,16.867,1
1934.75,229.578,17.635,2.691,101.856,88.513,16.736,1
1934.875,227.322,17.18,2.689,98.513,88.667,16.697,1
1935,225.973,16.737,2.683,96.418,88.831,16.718,0
1935.125,225.46,16.499,2.675,95.554,89.029,16.758,0
1935.25,225.606,16.393,2.669,95.445,89.238,16.792,0
1935.375,226.18,16.391,2.664,95.832,89.438,16.783,0
1935.5,226.996,16.793,2.661,96.719,89.633,16.675,3
1935.625,228.006,17.225,2.661,97.366,89.829,16.471,0
1935.75,229.272,17.821,2.661,97.763,90.035,16.207,0
1935.875,230.823,18.353,2.66,98.486,90.234,15.879,0
1936,232.633,19.022,2.662,99.197,90.46,15.503,0
1936.125,234.64,19.508,2.663,100.511,90.687,15.112,0
1936.25,236.706,20.035,2.661,102.889,90.921,14.724,0
1936.375,238.639,20.273,2.658,105.553,91.128,14.375,0
1936.5,240.239,20.47,2.657,108.108,91.344,14.082,0
1936.625,241.221,20.544,2.657,110.946,91.526,13.832,0
1936.75,241.29,20.411,2.657,113.453,91.704,13.651,0
1936.875,240.283,20.142,2.661,114.926,91.824,13.549,0
1937,239.283,19.886,2.667,115.248,91.757,13.481,0
1937.125,236.725,19.599,2.671,115.443,91.745,13.438,0
1937.25,233.717,19.321,2.673,115.784,91.773,13.459,0
1937.375,230.942,19.103,2.674,115.589,91.759,13.532,0
1937.5,228.975,18.939,2.674,114.809,91.742,13.599,0
1937.625,228.192,19.071,2.672,115.151,91.697,13.656,0
1937.75,228.608,19.342,2.671,115.687,91.62,13.727,0
1937.875,229.908,19.711,2.672,116.223,91.692,13.784,0
1938,231.55,20.176,2.674,117.832,91.703,13.802,0
1938.125,233.017,20.754,2.676,119.392,91.675,13.792,0
1938.25,234,21.081,2.677,121.147,91.679,13.744,0
1938.375,234.4,21.228,2.676,123.341,91.703,13.629,0
1938.5,234.308,21.259,2.673,124.95,91.731,13.45,0
1938.625,233.958,21.3,2.668,125.437,91.759,13.25,0
1938.75,233.558,21.056,2.665,125.583,91.797,13.088,0
1938.875,233.217,20.788,2.663,124.95,91.808,12.968,0
1939,232.992,20.706,2.665,123.097,91.787,12.943,0
1939.125,232.833,20.626,2.67,120.952,91.738,12.963,0
1939.25,232.675,20.302,2.679,119.295,91.682,12.998,0
1939.375,232.492,20.156,2.686,117.588,91.605,13.018,0
1939.5,232.325,20.089,2.691,116.808,91.553,13.027,0
1939.625,232.233,20.079,2.693,116.028,91.49,13.026,0
1939.75,232.267,20.014,2.69,116.223,91.42,13.002,0
1939.875,232.383,20.084,2.682,116.369,91.382,12.987,0
1940,232.483,20.237,2.675,117.101,91.375,12.991,3
1940.125,232.4,20.168,2.668,117.393,91.354,12.986,3
1940.25,232.008,19.934,2.664,117.588,91.347,13.013,3
1940.375,231.35,19.746,2.664,117.003,91.315,13.084,3
1940.5,230.5,19.661,2.667,116.954,91.263,13.165,3
1940.625,229.6,19.382,2.671,117.198,91.218,13.228,3
1940.75,228.808,19.309,2.673,116.613,91.144,13.288,3
1940.875,228.142,19.146,2.673,116.711,91.007,13.344,3
1941,227.558,19.016,2.668,117.052,90.864,13.426,3
1941.125,226.9,18.82,2.66,117.101,90.713,13.545,3
1941.25,226.05,18.792,2.653,118.027,90.56,13.672,3
1941.375,225,18.544,2.647,118.612,90.417,13.786,3
1941.5,223.783,18.431,2.644,118.515,90.256,13.913,3
1941.625,222.608,18.339,2.646,118.515,90.077,14.034,3
1941.75,221.7,18.314,2.652,118.71,89.906,14.121,3
1941.875,221.2,18.287,2.658,119.002,89.75,14.183,3
1942,221.158,18.426,2.664,119.831,89.596,14.226,3
1942.125,221.508,18.725,2.668,121.44,89.474,14.224,3
1942.25,222.017,18.94,2.669,123.292,89.373,14.206,3
1942.375,222.417,19.091,2.667,124.462,89.308,14.226,3
1942.5,222.567,19.065,2.665,123.146,89.274,14.263,3
1942.625,222.408,19.093,2.663,121.098,89.256,14.266,3
1942.75,222.05,18.901,2.662,119.002,89.232,14.262,3
1942.875,221.65,18.752,2.661,115.687,89.215,14.244,3
1943,221.458,18.456,2.662,112.518,89.168,14.123,3
1943.125,221.617,18.337,2.662,109.934,89.091,13.958,3
1943.25,222.125,18.255,2.661,109.154,88.985,13.915,3
1943.375,222.917,18.357,2.66,109.398,88.895,13.939,3
1943.5,223.792,18.41,2.657,109.837,88.833,13.926,3
1943.625,224.608,18.466,2.655,110.617,88.799,13.94,3
1943.75,225.2,18.563,2.653,111.494,88.749,13.979,3
1943.875,225.508,18.555,2.652,112.323,88.726,13.937,3
1944,225.467,18.283,2.651,111.494,88.712,13.853,3
1944.125,225.075,18.058,2.65,110.861,88.709,13.786,3
1944.25,224.392,17.89,2.649,110.568,88.698,13.725,3
1944.375,223.517,17.579,2.648,110.568,88.651,13.652,3
1944.5,222.633,17.315,2.647,109.886,88.584,13.575,3
1944.625,221.883,17.194,2.647,110.081,88.525,13.502,3
1944.75,221.392,17.14,2.65,110.276,88.426,13.469,3
1944.875,221.2,17.274,2.654,111.446,88.336,13.46,3
1945,221.267,17.448,2.659,112.079,88.252,13.444,1
1945.125,221.45,17.67,2.664,112.957,88.168,13.429,1
1945.25,221.633,17.902,2.669,113.883,88.128,13.437,1
1945.375,221.742,18.026,2.673,115.638,88.123,13.451,1
1945.5,221.675,17.971,2.675,115.979,88.145,13.47,1
1945.625,221.442,17.829,2.676,117.003,88.239,13.516,1
1945.75,221.125,17.657,2.676,118.368,88.384,13.611,1
1945.875,220.85,17.428,2.675,118.807,88.537,13.734,1
1946,220.775,17.204,2.672,119.246,88.702,13.838,1
1946.125,221.033,17.19,2.669,119.587,88.859,13.892,1
1946.25,221.742,17.317,2.666,119.441,89.023,13.903,1
1946.375,222.867,17.63,2.663,118.905,89.18,13.877,1
1946.5,224.3,18.227,2.661,117.637,89.323,13.77,1
1946.625,225.875,19.086,2.661,116.418,89.429,13.611,1
1946.75,227.392,19.906,2.662,115.882,89.527,13.454,1
1946.875,228.717,20.52,2.662,116.028,89.658,13.297,1
1947,229.8,21.013,2.662,116.808,89.764,13.105,1
1947.125,230.65,21.191,2.662,118.612,89.854,12.914,1
1947.25,231.333,21.098,2.66,120.416,89.937,12.747,1
1947.375,231.933,20.986,2.657,121.586,90.007,12.575,1
1947.5,232.5,21.029,2.656,122.171,90.091,12.401,1
1947.625,233.067,20.925,2.655,121.732,90.203,12.253,1
1947.75,233.625,20.971,2.655,121.683,90.244,12.15,1
1947.875,234.125,20.999,2.658,121.245,90.314,12.072,1
1948,234.508,20.825,2.661,121.196,90.342,12.025,1
1948.125,234.742,20.669,2.665,122.073,90.356,12.015,1
1948.25,234.808,20.606,2.669,123,90.342,12.022,1
1948.375,234.758,20.539,2.671,124.267,90.314,12.029,1
1948.5,234.7,20.563,2.672,126.315,90.23,12.041,1
1948.625,234.775,20.807,2.672,127.875,90.147,12.08,1
1948.75,235,21.184,2.67,128.021,90.049,12.149,1
1948.875,235.308,21.434,2.667,127.631,89.937,12.239,1
1949,235.55,21.615,2.664,126.949,89.826,12.319,1
1949.125,235.475,21.661,2.66,125.145,89.686,12.38,1
1949.25,234.933,21.6,2.656,122.512,89.546,12.451,1
1949.375,233.908,21.439,2.653,120.66,89.407,12.526,1
1949.5,232.508,21.317,2.651,120.465,89.239,12.59,1
1949.625,230.9,21.031,2.65,120.172,89.044,12.651,1
1949.75,229.342,20.912,2.65,120.172,88.89,12.717,1
1949.875,227.975,20.673,2.65,120.806,88.723,12.771,1
1950,226.842,20.348,2.652,121.586,88.555,12.836,0
1950.125,225.942,19.895,2.657,120.611,88.374,12.924,0
1950.25,225.267,19.736,2.661,119.051,88.192,13.013,0
1950.375,224.833,19.573,2.663,116.711,88.053,13.11,0
1950.5,224.642,19.602,2.665,114.468,87.941,13.241,0
1950.625,224.792,19.756,2.667,111.884,87.815,13.369,0
1950.75,225.225,20.346,2.665,110.373,87.69,13.437,0
1950.875,225.867,20.844,2.662,109.788,87.606,13.485,0
1951,226.575,21.286,2.658,110.617,87.494,13.544,0
1951.125,227.15,21.452,2.655,111.982,87.397,13.561,0
1951.25,227.425,21.473,2.652,114.078,87.271,13.543,0
1951.375,227.292,21.166,2.652,115.882,87.187,13.561,0
1951.5,226.767,20.662,2.654,118.027,87.117,13.602,0
1951.625,225.883,19.968,2.658,118.856,87.062,13.638,0
1951.75,224.825,19.326,2.664,120.075,87.048,13.71,0
1951.875,223.717,18.677,2.672,120.465,87.048,13.827,0
1952,222.683,18.144,2.677,120.465,87.048,13.955,0
1952.125,221.792,17.649,2.679,119.295,87.034,14.094,0
1952.25,221.067,17.348,2.68,118.368,86.978,14.228,0
1952.375,220.55,17.184,2.679,116.857,86.922,14.307,0
1952.5,220.242,17.289,2.676,114.809,86.838,14.335,0
1952.625,220.242,17.464,2.672,113.493,86.713,14.352,0
1952.75,220.592,17.786,2.671,113.591,86.601,14.351,0
1952.875,221.233,18.104,2.672,114.956,86.545,14.308,0
1953,222.083,18.549,2.673,116.418,86.545,14.256,0
1953.125,222.958,18.677,2.673,118.953,86.573,14.237,0
1953.25,223.658,18.896,2.672,121.147,86.615,14.219,0
1953.375,224.075,18.965,2.672,122.805,86.671,14.171,0
1953.5,224.183,18.98,2.67,123.39,86.727,14.117,0
1953.625,224.092,18.877,2.667,123.048,86.796,14.076,0
1953.75,223.983,18.814,2.664,122.707,86.81,14.018,0
1953.875,224.025,18.646,2.662,122.025,86.81,13.949,0
1954,224.283,18.432,2.661,121.83,86.782,13.894,0
1954.125,224.717,18.23,2.66,122.122,86.741,13.872,0
1954.25,225.158,18.034,2.66,123.097,86.727,13.886,0
1954.375,225.392,17.936,2.66,124.95,86.699,13.936,0
1954.5,225.267,17.777,2.659,125.876,86.671,14.017,0
1954.625,224.758,17.762,2.659,125.779,86.615,14.111,0
1954.75,223.983,17.786,2.657,124.121,86.559,14.186,0
1954.875,223.15,17.954,2.654,122.463,86.531,14.225,0
1955,222.492,18.171,2.652,119.587,86.461,14.221,3
1955.125,222.175,18.4,2.65,117.637,86.364,14.189,3
1955.25,222.225,18.605,2.648,115.833,86.28,14.159,3
1955.375,222.583,18.993,2.648,115.882,86.196,14.142,3
1955.5,223.15,19.284,2.65,115.492,86.168,14.116,3
1955.625,223.783,19.499,2.651,115.492,86.126,14.097,3
1955.75,224.383,19.642,2.652,115.736,86.098,14.067,3
1955.875,224.892,19.796,2.654,115.882,86.112,14.006,3
1956,225.267,19.733,2.655,115.394,86.168,13.96,3
1956.125,225.442,19.597,2.657,115.541,86.224,13.938,3
1956.25,225.433,19.313,2.658,116.077,86.266,13.896,3
1956.375,225.283,19.019,2.66,116.955,86.294,13.872,3
1956.5,225.067,18.73,2.663,117.783,86.308,13.902,3
1956.625,224.908,18.54,2.664,118.953,86.252,13.951,3
1956.75,224.825,18.354,2.665,120.416,86.224,13.999,3
1956.875,224.775,18.316,2.666,121.293,86.126,14.073,3
1957,224.592,18.306,2.665,121.781,86.043,14.18,3
1957.125,224.092,18.294,2.665,121.293,85.959,14.308,3
1957.25,223.158,18.142,2.664,120.806,85.875,14.42,3
1957.375,221.817,17.882,2.661,118.856,85.763,14.527,3
1957.5,220.283,17.615,2.66,116.126,85.68,14.641,3
1957.625,218.867,17.412,2.66,112.421,85.512,14.739,3
1957.75,217.875,17.295,2.657,109.496,85.4,14.795,3
1957.875,217.483,17.338,2.655,106.375,85.219,14.818,3
1958,217.725,17.689,2.654,105.303,85.093,14.798,3
1958.125,218.492,18.136,2.653,105.254,84.982,14.746,3
1958.25,219.592,18.685,2.65,106.96,84.982,14.659,3
1958.375,220.808,19.25,2.648,108.959,85.051,14.531,3
1958.5,221.958,19.703,2.648,112.372,85.177,14.401,3
1958.625,222.95,19.978,2.648,115.053,85.331,14.293,3
1958.75,223.725,20.211,2.646,117.686,85.568,14.177,3
1958.875,224.283,20.182,2.646,119.295,85.763,14.064,3
1959,224.683,20.101,2.647,121.732,86.001,13.968,3
1959.125,225.067,19.913,2.648,123.78,86.126,13.87,3
1959.25,225.517,19.59,2.649,125.242,86.308,13.807,3
1959.375,226.067,19.267,2.652,127.241,86.489,13.792,3
1959.5,226.683,19.105,2.658,129.727,86.643,13.759,3
1959.625,227.217,18.974,2.663,131.482,86.755,13.731,3
1959.75,227.542,19.013,2.667,131.97,86.866,13.74,3
